subsystem,code,is_axis_error,is_arm_error,short_message,short_message_en,user_hint,user_hint_en,operation,operation_en,detail,method,param1,param2,param3,param4,solution,for_expert,for_novice,related_log,stop_report,level,tech_solution,explanation,category
8,0X52CE,FALSE,FALSE,协助模式-子悬吊按钮,,协助模式-子悬吊按钮,,,,协助模式-34号臂子悬吊按钮,协助模式-子悬吊按钮，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19} 协助模式-34号臂子悬吊调整按钮,日志记录
8,0X52DE,FALSE,FALSE,UI账户登录/登出,,UI账户登录/登出,,,,UI账户登录/登出-交互软件按钮,UI账户登录/登出，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}“账户登录/登出”按钮,日志记录
8,0X52EE,FALSE,FALSE,协助模式-左电切,,协助模式-左电切,,,,协助模式-左电切按钮,协助模式-左电切，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19} 协助模式-左电切,日志记录
8,0X52FE,FALSE,FALSE,协助模式-左电凝,,协助模式-左电凝,,,,协助模式-左电凝按钮,协助模式-左电凝，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19} 协助模式-左电凝,日志记录
8,0X530E,FALSE,FALSE,协助模式-右电切,,协助模式-右电切,,,,协助模式-右电切按钮,协助模式-右电切，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19} 协助模式-右电切,日志记录
8,0X531E,FALSE,FALSE,协助模式-右电凝,,协助模式-右电凝,,,,协助模式-右电凝按钮,协助模式-右电凝，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19} 协助模式-右电凝,日志记录
8,0X532E,FALSE,FALSE,协助模式-左对射激光,,协助模式-左对射激光,,,,协助模式-左对射激光按钮,协助模式-左对射激光，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19} 协助模式-左对射激光,日志记录
8,0X57EE,FALSE,FALSE,协助模式-右对射激光,,协助模式-右对射激光,,,,协助模式-右对射激光按钮,协助模式-右对射激光，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19} 协助模式-右对射激光,日志记录
8,0X534E,FALSE,FALSE,内窥镜翻转,,内窥镜翻转,,,,内窥镜翻转-交互软件按钮,内窥镜翻转，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:39},日志记录
8,0X535E,FALSE,FALSE,左/右手离合屏蔽,,左/右手离合屏蔽,,,,左/右手离合屏蔽-交互软件按钮,左/右手离合屏蔽，交互软件按钮被按下,臂号,前一个状态,当前状态,0,log,TRUE,TRUE,FALSE,,无,,{2:19}{0:37}手离合屏蔽,日志记录
8,0X536E,FALSE,FALSE,主手在线调参的确认按钮,,主手在线调参的确认按钮,,,,主手重力补偿在线调参的确认按钮,主手重力补偿在线调参的确认按钮，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}主手重力补偿在线调参的“确认”按钮,日志记录
8,0X537E,FALSE,FALSE,主手在线调参的确认按钮,,主手在线调参的确认按钮,,,,主手关节阻尼补偿在线调参的确认按钮,主手关节阻尼补偿在线调参的确认按钮，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}主手关节阻尼补偿在线调参的“确认”按钮,日志记录
8,0X538E,FALSE,FALSE,主手在线调参的确认按钮,,主手在线调参的确认按钮,,,,主手笛卡尔阻尼补偿在线调参的确认按钮,主手笛卡尔阻尼补偿在线调参的确认按钮，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}主手笛卡尔阻尼补偿在线调参的“确认”按钮,日志记录
8,0X539E,FALSE,FALSE,主手在线调参的确认按钮,,主手在线调参的确认按钮,,,,主手摩擦补偿在线调参的确认按钮,主手摩擦补偿在线调参的确认按钮，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}主手摩擦补偿在线调参的“确认”按钮,日志记录
8,0X53AE,FALSE,FALSE,协助模式-内窥镜类型选择,,协助模式-内窥镜类型选择,,,,协助模式-内窥镜类型选择按钮,协助模式-内窥镜类型选择，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,协助模式-内窥镜类型选择{1:30},日志记录
8,0X53BE,FALSE,FALSE,无限转接座开关,,无限转接座开关,,,,无限转接座开关-交互软件按钮,无限转接座开关，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}无限转接座开关,日志记录
8,0X53CE,FALSE,FALSE,开始手术,,开始手术,,,,开始手术-交互软件按钮,开始手术，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}“开始手术”按钮,日志记录
8,0X53DE,FALSE,FALSE,数据采集,,数据采集,,,,数据采集-交互软件按钮,数据采集，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}数据采集,日志记录
8,0X53EE,FALSE,FALSE,选择长短内窥镜,,选择长短内窥镜,,,,选择长短内窥镜-交互软件按钮,选择长短内窥镜，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}选择长短内窥镜,日志记录
8,0X53FE,FALSE,FALSE,5G模式切换,,5G模式切换,,,,5G模式切换-交互软件按钮,5G模式切换-交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}“5G模式切换”按钮,日志记录
8,0X540E,FALSE,FALSE,5G控制权切换,,5G控制权切换,,,,5G控制权切换-本地端让出按钮,5G控制权切换-本地端让出按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}5G控制权切换-本地端“让出”按钮,日志记录
8,0X541E,FALSE,FALSE,5G控制权切换,,5G控制权切换,,,,5G控制权切换-本地端获取按钮,5G控制权切换-本地端获取按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}5G控制权切换-本地端“获取”按钮,日志记录
8,0X542E,FALSE,FALSE,5G控制权切换,,5G控制权切换,,,,5G控制权切换-远程端让出按钮,5G控制权切换-远程端让出按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}5G控制权切换-远程端“让出”按钮,日志记录
8,0X543E,FALSE,FALSE,5G控制权切换,,5G控制权切换,,,,5G控制权切换-远程端获取按钮,5G控制权切换-远程端获取按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}5G控制权切换-远程端“获取”按钮,日志记录
8,0X544E,FALSE,FALSE,5G控制权切换,,5G控制权切换,,,,5G控制权切换-本地端确认按钮,5G控制权切换-本地端确认按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}5G控制权切换-本地端“确认”按钮,日志记录
8,0X545E,FALSE,FALSE,5G控制权切换,,5G控制权切换,,,,5G控制权切换-远程端确认按钮,5G控制权切换-远程端确认按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}5G控制权切换-远程端“确认”按钮,日志记录
8,0X546E,FALSE,FALSE,5G控制权切换,,5G控制权切换,,,,5G控制权切换-取消按钮,5G控制权切换-取消按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}5G控制权切换“取消”按钮,日志记录
8,0X547E,FALSE,FALSE,5G网络延时阈值设置,,5G网络延时阈值设置,,,,设置5G网络延时阈值,设置5G网络延时阈值,前一个阈值,当前阈值,0,0,log,TRUE,TRUE,FALSE,,无,,5G网络延时阈值设置{1:0}ms,日志记录
8,0X548E,FALSE,FALSE,5G安全连接,,5G安全连接,,,,5G连接-目标IP设置,5G连接-目标IP设置,前一个状态高16位,前一个状态低16位,当前状态高16位,当前状态低16位,log,TRUE,TRUE,FALSE,,无,,5G连接-目标IP设置，前一个状态高16位{0:0}，前一个状态低16位{1:0}，当前状态高16位{2:0}，当前状态低16位{3:0},日志记录
8,0X549E,FALSE,FALSE,5G安全连接,,5G安全连接,,,,5G安全连接-本地IP设置,5G安全连接-本地IP设置,前一个状态高16位,前一个状态低16位,当前状态高16位,当前状态低16位,log,TRUE,TRUE,FALSE,,无,,5G安全连接-本地IP设置，前一个状态高16位{0:0}，前一个状态低16位{1:0}，当前状态高16位{2:0}，当前状态低16位{3:0},日志记录
8,0X54AE,FALSE,FALSE,5G安全连接,,5G安全连接,,,,5G安全连接-本地验证码设置,5G安全连接-本地验证码设置,前一个状态高16位,前一个状态低16位,当前状态高16位,当前状态低16位,log,TRUE,TRUE,FALSE,,无,,5G安全连接-本地验证码设置，前一个状态高16位{0:0}，前一个状态低16位{1:0}，当前状态高16位{2:0}，当前状态低16位{3:0},日志记录
8,0X54BE,FALSE,FALSE,5G安全连接,,5G安全连接,,,,5G安全连接-目标IP设置,5G安全连接-目标IP设置,前一个状态高16位,前一个状态低16位,当前状态高16位,当前状态低16位,log,TRUE,TRUE,FALSE,,无,,5G安全连接-目标IP设置，前一个状态高16位{0:0}，前一个状态低16位{1:0}，当前状态高16位{2:0}，当前状态低16位{3:0},日志记录
8,0X54CE,FALSE,FALSE,5G安全连接,,5G安全连接,,,,5G安全连接-连接断开按钮,5G安全连接-连接断开按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}5G安全连接“连接断开”按钮,日志记录
8,0X54DE,FALSE,FALSE,专家模式,,专家模式,,,,专家模式-交互软件按钮,专家模式，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}专家模式,日志记录
8,0X54EE,FALSE,FALSE,修改霍尔阈值,,修改霍尔阈值,,,,修改霍尔阈值,修改霍尔阈值,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}修改霍尔阈值“确认”按钮,日志记录
8,0X54FE,FALSE,FALSE,器械寿命,,器械寿命,,,,器械寿命解锁,器械寿命解锁，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}器械寿命解锁,日志记录
8,0X560E,FALSE,FALSE,臂休眠,,臂休眠,,,,调整臂臂休眠按钮,调整臂臂休眠，交互软件按钮被按下,臂号,前一个状态,当前状态,0,log,TRUE,TRUE,FALSE,,无,,{2:28}{0:35},日志记录
8,0X561E,FALSE,FALSE,臂休眠,,臂休眠,,,,工具臂臂休眠按钮,臂休眠，交互软件按钮被按下,臂号,前一个状态,当前状态,0,log,TRUE,TRUE,FALSE,,无,,{2:28}{0:36},日志记录
8,0X562E,FALSE,FALSE,臂休眠,,臂休眠,,,,调整臂臂休眠按钮可用状态,调整臂臂休眠按钮可用状态,臂号,前一个状态,当前状态,0,log,TRUE,TRUE,FALSE,,无,,{0:35}臂休眠按钮{2:29},日志记录
8,0X563E,FALSE,FALSE,臂休眠,,臂休眠,,,,工具臂臂休眠按钮可用状态,工具臂臂休眠按钮可用状态,臂号,前一个状态,当前状态,0,log,TRUE,TRUE,FALSE,,无,,{0:36}臂休眠按钮{2:29},日志记录
8,0X564E,FALSE,FALSE,戳卡感知开关,,戳卡感知开关,,,,戳卡感知开关-交互软件按钮,戳卡感知开关，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}戳卡感知开关,日志记录
8,0X565E,FALSE,FALSE,手离合清错开关,,手离合清错开关,,,,手离合清错开关-交互软件按钮,手离合清错开关，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}手离合清错开关,日志记录
8,0X567E,FALSE,FALSE,语言类型,,语言类型,,,,语言类型-交互软件按钮,语言类型，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,语言类型-交互软件按钮，切换为{1:42},日志记录
8,0X568E,FALSE,FALSE,音量大小,,音量大小,,,,音量大小-交互软件按钮,音量大小，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,音量大小-交互软件按钮，{0:2}—>{1:2},日志记录
8,0X569E,FALSE,FALSE,展会模式,,展会模式,,,,展会模式-交互软件按钮,展会模式，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,切换为{1:41},日志记录
8,0X56AE,FALSE,FALSE,执行人机位置恢复,,执行人机位置恢复,,,,执行人机位置恢复-交互软件按钮,执行人机位置恢复，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,执行人机位置恢复-交互软件按钮，前一个状态{0:2}，当前状态{1:2},日志记录
8,0X56CE,FALSE,FALSE,5G触发关机流程,,5G触发关机流程,,,,5G触发关机流程-交互软件按钮,5G触发关机流程，交互软件按钮被按下,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,5G触发关机流程-交互软件按钮，前一个状态{0:2}，当前状态{1:2},日志记录
8,0X56DE,FALSE,FALSE,工具臂在线调参,,工具臂在线调参,,,,工具臂重力补偿在线调参的确认按钮,工具臂重力补偿在线调参的确认按钮,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}工具臂重力补偿在线调参的“确认”按钮,日志记录
8,0X56EE,FALSE,FALSE,工具臂在线调参,,工具臂在线调参,,,,工具臂摩擦补偿在线调参的确认按钮,工具臂摩擦补偿在线调参的确认按钮,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}工具臂摩擦补偿在线调参的“确认”按钮,日志记录
8,0X56FE,FALSE,FALSE,工具臂在线调参,,工具臂在线调参,,,,工具臂惯性补偿在线调参的确认按钮,工具臂惯性补偿在线调参的确认按钮,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}工具臂惯性补偿在线调参的“确认”按钮,日志记录
8,0X573E,FALSE,FALSE,调整臂在线调参,,调整臂在线调参,,,,调整臂摩擦补偿在线调参的确认按钮,调整臂摩擦补偿在线调参的确认按钮,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}调整臂摩擦补偿在线调参的“确认”按钮,日志记录
8,0X574E,FALSE,FALSE,调整臂在线调参,,调整臂在线调参,,,,调整臂启动力补偿在线调参的确认按钮,调整臂启动力补偿在线调参的确认按钮,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}调整臂启动力补偿在线调参的“确认”按钮,日志记录
8,0X575E,FALSE,FALSE,调整臂在线调参,,调整臂在线调参,,,,调整臂弹簧补偿在线调参的确认按钮,调整臂弹簧补偿在线调参的确认按钮,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}调整臂弹簧补偿在线调参的“确认”按钮,日志记录
8,0X576E,FALSE,FALSE,调整臂在线调参,,调整臂在线调参,,,,调整臂阻尼补偿在线调参的确认按钮,调整臂阻尼补偿在线调参的确认按钮,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:26}调整臂阻尼补偿在线调参的“确认”按钮,日志记录
8,0X577E,FALSE,FALSE,一键展开收起,,一键展开收起,,,,一键展开收状态,一键展开收状态,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,一键展开收状态，前一个状态{0:2}，当前状态{1:2},日志记录
8,0X578E,FALSE,FALSE,头灯,,头灯,,,,头灯状态变化,头灯状态变化,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,头灯{1:2}触发,日志记录
1,0X580C,TRUE,FALSE,器械计次异常,Fail to Calculate Instrument Life,器械计次异常,Fail to Calculate Instrument Life,,,器械寿命减次数失败,器械寿命减次数失败,器械寿命扣除结果,器械当前寿命,读取的器械寿命,0,ignorable,TRUE,TRUE,FALSE,,低级,,{0:38}，器械当前剩余{1:0}次，从驱动器读取到器械剩余{2:0}次,安全保护
1,0X580E,TRUE,FALSE,器械寿命减一指令下发,,器械寿命减一指令下发,,,,器械寿命减一指令下发日志记录,器械寿命减一指令下发日志记录,器械寿命减一指令,器械当前寿命,读取的器械寿命,0,log,TRUE,TRUE,FALSE,,无,,器械{0:44}指令，器械当前寿命{1:0}，读取的器械寿命{2:0},日志记录
1,0X512E,FALSE,FALSE,记录内窥镜翻转指令,,记录内窥镜翻转指令,,,,记录内窥镜翻转指令,记录内窥镜翻转指令,内窥镜臂臂号,内窥镜臂4关节实际位置,0,0,log,TRUE,TRUE,FALSE,,无,,记录内窥镜翻转指令，{0:12}为内窥镜臂，内窥镜臂4关节实际位置{1:0},日志记录
1,0X513E,FALSE,FALSE,记录内窥镜翻转完成,,记录内窥镜翻转完成,,,,记录内窥镜翻转完成,记录内窥镜翻转完成,内窥镜臂臂号,内窥镜臂4关节实际位置,0,0,log,TRUE,TRUE,FALSE,,无,,记录内窥镜翻转完成，{0:12}为内窥镜臂，内窥镜臂4关节实际位置{1:0},日志记录
1,0X590E,FALSE,FALSE,工具臂关节位置记录,,工具臂调整按键变化,,工具臂调整按键变化,,工具臂关节位置记录,工具臂关节位置记录,实际位置,指令位置,实际力矩,指令力矩,log,TRUE,TRUE,TRUE,,无,,工具臂关节位置记录，实际位置{0:0}，指令位置{1:0}，实际力矩{2:0}，指令力矩{3:0},日志记录
1,0X591E,FALSE,FALSE,调整臂关节位置记录,,调整臂调整按键变化,,调整臂调整按键变化,,调整臂关节位置记录,调整臂关节位置记录,实际位置,指令位置,实际力矩,指令力矩,log,TRUE,TRUE,TRUE,,无,,调整臂关节位置记录，实际位置{0:0}，指令位置{1:0}，实际力矩{2:0}，指令力矩{3:0},日志记录
1,0X594E,FALSE,FALSE,子悬吊关节位置记录,,子悬吊调整按键变化,,子悬吊调整按键变化,,子悬吊关节位置记录,子悬吊关节位置记录,实际位置,指令位置,实际力矩,指令力矩,log,TRUE,TRUE,TRUE,,无,,子悬吊关节位置记录，实际位置{0:0}，指令位置{1:0}，实际力矩{2:0}，指令力矩{3:0},日志记录
1,0X040D,TRUE,FALSE,运动偏差,Exceed the motion deviation limit,运动偏差,Exceed the motion deviation limit,请注意,attention,期望速度偏差超限,监测每个关节期望速度值和实际速度值，偏差超过阈值持续2ms则报警,指令速度,实际速度,指令位置,指令力矩,tip,TRUE,TRUE,FALSE,,无,,期望速度偏差超限报警时，指令速度{0:0}，实际速度{1:0}，指令位置{2:0}，指令力矩{3:0},安全保护
8,0X040D,TRUE,FALSE,运动偏差,Exceed the motion deviation limit,运动偏差,Exceed the motion deviation limit,请注意,attention,期望速度偏差超限,监测每个关节期望速度值和实际速度值，偏差超过阈值持续2ms则报警,指令速度,实际速度,指令位置,指令力矩,tip,TRUE,TRUE,FALSE,,无,,期望速度偏差超限报警时，指令速度{0:0}，实际速度{1:0}，指令位置{2:0}，指令力矩{3:0},安全保护
1,0X665A,FALSE,FALSE,数据异常,Data exception,数据异常,Data exception,请点击“解除”恢复,Click REMOVE to restore,远程控制下，本地端接收的远程端主控制臂数据异常,远程控制下，本地端接收的远程端主控制臂数据异常,臂号,关节号,异常位置值,异常速度值,recoverable,TRUE,TRUE,FALSE,,高级,,远程控制下，本地端接收远程端{0:27}{1:18}的异常数据时报警，异常位置值为{2:0}，异常速度值为{3:0},安全保护
8,0X455A,FALSE,FALSE,数据异常,Data exception,数据异常,Data exception,请点击“解除”恢复,Click REMOVE to restore,远程控制下，远程端接收的本地端工具臂臂号数据异常,远程控制下，远程端接收的本地端工具臂臂号数据异常,EAP中内窥镜臂号,EAP中保持臂臂号,EAP中左手控制臂臂号,EAP中右手控制臂臂号,recoverable,TRUE,TRUE,FALSE,,高级,,远程控制下，远程端接收的本地端{0:11}{1:18}的异常数据时报警，异常位置值为{2:0}，异常速度值为{3:0},安全保护
8,0X70CE,FALSE,FALSE,CPU日志,,CPU日志,,CPU日志,,CPU日志记录,CPU日志,状态机,core2cpu,core3cpu,0,log,TRUE,TRUE,FALSE,,无,,CPU日志记录，状态机{0:1}，Core2 CPU使用率：{1:0}%，Core3 CPU使用率：{2:0}%,日志记录
1,0X581E,FALSE,FALSE,超声刀UDI记录码,,超声刀UDI记录码,,超声刀UDI记录码,,超声刀UDI记录,超声刀UDI记录,器械UDI年月,器械UDI日期,器械UDI批次,器械UDI序号,log,TRUE,TRUE,FALSE,,无,,超声刀UDI记录，器械UDI年月{0:0}，器械UDI日期{1:0}，器械UDI批次{2:0}，器械UDI序号{3:0},日志记录
8,0X2BDD,FALSE,FALSE,左手和右手都旋转到边界,Right and left instrument reaches the rotation boundary,左手和右手都旋转到边界,Right and left instrument reaches the rotation boundary,,,判断器械是否在自转边界,判断左右手器械是否都在自转边界,左手自转到边界标志位,左手姿态到边界标志位,右手自转到边界标志位,右手姿态到边界标志位,tip,TRUE,TRUE,FALSE,,无,,判断器械是否在自转边界，左手自转{0:2}到边界，左手姿态{1:2}到边界，右手自转{2:2}到边界，右手姿态{3:2}到边界,操作提示
6,0XB07D,FALSE,FALSE,通信未建立,Network not connect,通信未建立,Network not connect,请检查图像台车通讯线缆,Please check communication cable,通信未建立,通信未建立时进行报警,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,通信未建立,操作提示
1,0x580D,FALSE,FALSE,等待自检完成,Wait for the self-test to end,等待自检完成,Wait for the self-test to end,,,用户在自检状态机下操作了一键展开或一键收起或无菌部署或无菌存放,在自检状态机(02)中检查来自UI的按钮信号,一键展开按钮状态（0是松开，1是按下）,一键收起按钮状态（0是松开，1是按下）,无菌部署按钮状态（0是松开，1是按下）,无菌存放按钮状态（0是松开，1是按下）,tip,TRUE,TRUE,FALSE,无,无,,用户在自检状态机下操作了一键展开或一键收起或无菌部署或无菌存放，{0:2}按下一键展开按钮状态，{0:2}按下一键收起按钮状态，{0:2}按下无菌部署按钮状态，{0:2}按下无菌存放按钮状态,操作提示
1,0x581D,FALSE,FALSE,请先退出调整模式,Exit adjustment first,请先退出调整模式,Exit adjustment first,,,用户在臂调整状态机下操作了一键展开或一键收起或无菌部署或无菌存放,在调整状态机(12)中检查来自UI的按钮信号,一键展开按钮状态（0是松开，1是按下）,一键收起按钮状态（0是松开，1是按下）,无菌部署按钮状态（0是松开，1是按下）,无菌存放按钮状态（0是松开，1是按下）,tip,TRUE,TRUE,FALSE,无,无,,用户在臂调整状态机下操作了一键展开或一键收起或无菌部署或无菌存放，{0:2}按下一键展开按钮状态，{0:2}按下一键收起按钮状态，{0:2}按下无菌部署按钮状态，{0:2}按下无菌存放按钮状态,操作提示
1,0x582D,FALSE,FALSE,请先在患者台车上取消确认手术,Exit surgical confirmed state first,请先在患者台车上取消确认手术,Exit surgical confirmed state first,,,用户已经点击了“确认手术”后继续操作一键展开或一键收起或无菌部署或无菌存放,在主从准备状态机(13)中检查来自UI的按钮信号,一键展开按钮状态（0是松开，1是按下）,一键收起按钮状态（0是松开，1是按下）,无菌部署按钮状态（0是松开，1是按下）,无菌存放按钮状态（0是松开，1是按下）,tip,TRUE,TRUE,FALSE,无,无,,用户已经点击了“确认手术”后继续操作一键展开或一键收起或无菌部署或无菌存放，{0:2}按下一键展开按钮状态，{0:2}按下一键收起按钮状态，{0:2}按下无菌部署按钮状态，{0:2}按下无菌存放按钮状态,操作提示
1,0x583D,FALSE,FALSE,请先退出离合模式,Exit clutch control first,请先退出离合模式,Exit clutch control first,,,用户在使用离合功能的时候操作一键展开或一键收起或无菌部署或无菌存放,在离合状态机(14)中检查来自UI的按钮信号,一键展开按钮状态（0是松开，1是按下）,一键收起按钮状态（0是松开，1是按下）,无菌部署按钮状态（0是松开，1是按下）,无菌存放按钮状态（0是松开，1是按下）,tip,TRUE,TRUE,FALSE,无,无,,用户在使用离合功能的时候操作一键展开或一键收起或无菌部署或无菌存放，{0:2}按下一键展开按钮状态，{0:2}按下一键收起按钮状态，{0:2}按下无菌部署按钮状态，{0:2}按下无菌存放按钮状态,操作提示
1,0x584D,FALSE,FALSE,请先退出主从控制模式,Exit master-slave control first,请先退出主从控制模式,Exit master-slave control first,,,用户在主从控制下操作一键展开或一键收起或无菌部署或无菌存放,在主从状态机(20)中检查来自UI的按钮信号,一键展开按钮状态（0是松开，1是按下）,一键收起按钮状态（0是松开，1是按下）,无菌部署按钮状态（0是松开，1是按下）,无菌存放按钮状态（0是松开，1是按下）,tip,TRUE,TRUE,FALSE,无,无,,用户在主从控制下操作一键展开或一键收起或无菌部署或无菌存放，{0:2}按下一键展开按钮状态，{0:2}按下一键收起按钮状态，{0:2}按下无菌部署按钮状态，{0:2}按下无菌存放按钮状态,操作提示
1,0x585D,FALSE,FALSE,请先退出内窥镜控制模式,Exit endoscope control first,请先退出内窥镜控制模式,Exit endoscope control first,,,用户在内窥镜控制下操作一键展开或一键收起或无菌部署或无菌存放,在内窥镜状态机(21)中检查来自UI的按钮信号,一键展开按钮状态（0是松开，1是按下）,一键收起按钮状态（0是松开，1是按下）,无菌部署按钮状态（0是松开，1是按下）,无菌存放按钮状态（0是松开，1是按下）,tip,TRUE,TRUE,FALSE,无,无,,用户在内窥镜控制下操作一键展开或一键收起或无菌部署或无菌存放，{0:2}按下一键展开按钮状态，{0:2}按下一键收起按钮状态，{0:2}按下无菌部署按钮状态，{0:2}按下无菌存放按钮状态,操作提示
6,0XB54D,FALSE,FALSE,串口异常,Serial port abnormal,串口异常,Serial port abnormal,请联系工程师,Please contact customer service,开机后，串口建立通信失败,开机后，串口建立通信失败,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,串口建立通信失败,操作提示
6,0XB55D,FALSE,FALSE,图像参数下发失败,Failed to set image parameter ,图像参数下发失败,Failed to set image parameter ,请重试,Please retry,任意参数下发次数超过5次,任意参数下发次数超过5次,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,任意参数下发次数超过5次,操作提示
6,0XB56D,FALSE,FALSE,器械距离视野中心过远,The instrument is too far from the center of the field of view,器械距离视野中心过远,The instrument is too far from the center of the field of view,,,器械出视野超出距离过远时（超出屏幕200像素）,器械出视野超出距离过远时（超出屏幕200像素）,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,器械出视野超出距离过远时（超出屏幕200像素）,操作提示
1,0x586D,FALSE,FALSE,请调整{0}号和{1}号臂间距离,Please adjust the distance between arm {0} and arm {1},请调整{0}号和{1}号臂间距离,Please adjust the distance between arm {0} and arm {1},,,点击自检时，各臂间距过小会造成自检时臂碰撞时会提示,相邻工具臂伸缩杆末端的位置沿X向的间距小于阈值,臂号,相邻臂号,0,0,tip,TRUE,TRUE,FALSE,,无,,请调整{0:36}和{1:36}间距离,操作提示
1,0x55CE,TRUE,TRUE,记录工具臂进入柔顺状态和退出柔顺状态,,记录工具臂进入柔顺状态和退出柔顺状态,,,,记录工具臂进入柔顺状态和退出柔顺状态,记录工具臂进入柔顺状态和退出柔顺状态,柔顺状态,关节1实际位置,关节2实际位置,关节3实际位置,log,TRUE,TRUE,FALSE,,无,,{0:45}，此时关节1实际位置{1:0}，关节2实际位置{2:0}，关节3实际位置{3:0},日志记录
6,0XB57D,FALSE,FALSE,图像参数配置异常,Failed to configure image parameter,图像参数配置异常,Failed to configure image parameter,请联系工程师,Please contact customer service,插拔内窥镜，Ocam软核版本与当前内窥镜类型不符,插拔内窥镜，Ocam软核版本与当前内窥镜类型不符,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,插拔内窥镜，Ocam软核版本与当前内窥镜类型不符,操作提示
